Product ID,Product Name,Category,Warehouse,Location,Quantity,Price,Supplier,Status,Last Restocked
269,widget c,ELECTRONICS,Warehouse 1,Aisle 3,two hundred,13.76,Supplier A,Low Stock,
270,gadget y,TOYS,Warehouse 1,Aisle 2,two hundred,16.43,Supplier A,In Stock,05-03-2023
271,widget a,TOYS,Warehouse 2,Aisle 1,,,Supplier B,Low Stock,15-01-2023
272,widget b,TOYS,Warehouse 3,Aisle 1,,,Supplier D,Out of Stock,25-04-2023
273,gadget x,CLOTHING,Warehouse 1,Aisle 1,two hundred,,Supplier B,Low Stock,
274,gadget z,CLOTHING,Warehouse 1,Aisle 4,two hundred,25.22,Supplier C,Low Stock,20-12-2022
275,widget c,CLOTHING,Warehouse 1,Aisle 2,two hundred,24.99,Supplier B,In Stock,25-04-2023
276,gadget z,TOYS,Warehouse 3,Aisle 5,,36.84,Supplier B,Out of Stock,15-01-2023
277,gadget y,TOYS,Warehouse 3,Aisle 2,two hundred,43.78,Supplier C,In Stock,25-04-2023
278,gadget x,TOYS,Warehouse 3,Aisle 3,two hundred,,Supplier A,In Stock,20-12-2022
279,widget b,ELECTRONICS,Warehouse 1,Aisle 3,,36.07,Supplier D,In Stock,25-04-2023
280,gadget z,TOYS,Warehouse 2,Aisle 2,203,36.44,Supplier D,Low Stock,20-12-2022
281,gadget x,ELECTRONICS,Warehouse 1,Aisle 3,two hundred,,Supplier B,Out of Stock,25-04-2023
282,widget a,TOYS,Warehouse 2,Aisle 5,216,,Supplier B,Low Stock,15-01-2023
283,widget b,FURNITURE,Warehouse 3,Aisle 5,157,32.61,Supplier B,Out of Stock,05-03-2023
284,gadget x,TOYS,Warehouse 1,Aisle 1,96,41.69,Supplier D,Low Stock,05-03-2023
285,gadget y,ELECTRONICS,Warehouse 3,Aisle 4,227,39.24,Supplier A,In Stock,05-03-2023
286,gadget z,CLOTHING,Warehouse 2,Aisle 2,90,11.77,Supplier C,In Stock,25-04-2023
287,widget b,TOYS,Warehouse 1,Aisle 5,54,,Supplier A,Low Stock,15-01-2023
288,widget c,TOYS,Warehouse 1,Aisle 1,,19.71,Supplier B,Low Stock,
289,widget a,FURNITURE,Warehouse 1,Aisle 1,100,22.19,Supplier D,Low Stock,15-01-2023
290,gadget x,FURNITURE,Warehouse 2,Aisle 4,,32.95,Supplier A,In Stock,15-01-2023
291,widget b,CLOTHING,Warehouse 3,Aisle 3,224,12.12,Supplier B,In Stock,15-01-2023
292,gadget x,ELECTRONICS,Warehouse 2,Aisle 5,,27.08,Supplier A,In Stock,20-12-2022
293,widget c,FURNITURE,Warehouse 2,Aisle 3,,,Supplier A,Low Stock,05-03-2023
294,widget b,CLOTHING,Warehouse 2,Aisle 1,two hundred,,Supplier C,In Stock,25-04-2023
295,widget b,ELECTRONICS,Warehouse 1,Aisle 3,261,15.59,Supplier B,Out of Stock,20-12-2022
296,gadget y,TOYS,Warehouse 2,Aisle 2,285,,Supplier C,In Stock,05-03-2023
297,gadget x,FURNITURE,Warehouse 2,Aisle 5,98,18.78,Supplier A,Low Stock,20-12-2022
298,gadget z,CLOTHING,Warehouse 1,Aisle 3,,23.3,Supplier C,Out of Stock,05-03-2023
299,gadget y,TOYS,Warehouse 3,Aisle 5,,25.22,Supplier B,Out of Stock,05-03-2023
300,widget c,ELECTRONICS,Warehouse 2,Aisle 3,,,Supplier A,Out of Stock,05-03-2023
301,gadget y,CLOTHING,Warehouse 3,Aisle 4,two hundred,,Supplier A,Low Stock,15-01-2023
302,gadget z,ELECTRONICS,Warehouse 1,Aisle 2,,43.68,Supplier A,Low Stock,20-12-2022
303,gadget x,CLOTHING,Warehouse 3,Aisle 5,,18.91,Supplier D,Out of Stock,15-01-2023
304,widget b,TOYS,Warehouse 1,Aisle 3,two hundred,,Supplier C,In Stock,25-04-2023
305,widget b,TOYS,Warehouse 3,Aisle 4,,43.68,Supplier C,Out of Stock,15-01-2023
306,gadget y,ELECTRONICS,Warehouse 1,Aisle 4,148,,Supplier C,Out of Stock,25-04-2023
307,widget c,TOYS,Warehouse 2,Aisle 5,two hundred,,Supplier D,Low Stock,05-03-2023
308,widget c,ELECTRONICS,Warehouse 1,Aisle 3,two hundred,21.34,Supplier D,Out of Stock,05-03-2023
309,gadget y,ELECTRONICS,Warehouse 1,Aisle 5,55,39.3,Supplier B,Low Stock,
310,gadget y,CLOTHING,Warehouse 2,Aisle 3,,41.24,Supplier D,In Stock,
311,widget b,CLOTHING,Warehouse 1,Aisle 4,,32.97,Supplier D,Low Stock,20-12-2022
312,gadget y,ELECTRONICS,Warehouse 1,Aisle 5,291,,Supplier A,In Stock,25-04-2023
313,gadget z,TOYS,Warehouse 1,Aisle 1,127,14.95,Supplier B,Out of Stock,25-04-2023
314,widget b,CLOTHING,Warehouse 2,Aisle 2,two hundred,41.93,Supplier B,Out of Stock,20-12-2022
315,widget c,ELECTRONICS,Warehouse 2,Aisle 1,two hundred,39.43,Supplier B,Out of Stock,05-03-2023
316,gadget y,FURNITURE,Warehouse 2,Aisle 2,186,,Supplier B,In Stock,25-04-2023
317,gadget x,ELECTRONICS,Warehouse 2,Aisle 2,,,Supplier D,Out of Stock,15-01-2023
318,widget c,TOYS,Warehouse 3,Aisle 5,,15.03,Supplier B,Out of Stock,
319,gadget z,FURNITURE,Warehouse 2,Aisle 1,270,,Supplier C,Out of Stock,20-12-2022
320,gadget z,CLOTHING,Warehouse 3,Aisle 3,,46.61,Supplier D,Out of Stock,15-01-2023
321,gadget z,ELECTRONICS,Warehouse 1,Aisle 3,268,,Supplier A,Low Stock,
322,widget b,FURNITURE,Warehouse 1,Aisle 3,,39.92,Supplier C,Out of Stock,25-04-2023
323,widget a,ELECTRONICS,Warehouse 1,Aisle 1,,,Supplier C,Out of Stock,25-04-2023
324,widget b,CLOTHING,Warehouse 3,Aisle 4,179,,Supplier C,In Stock,05-03-2023
325,widget b,FURNITURE,Warehouse 1,Aisle 1,74,,Supplier D,Low Stock,15-01-2023
326,widget b,ELECTRONICS,Warehouse 2,Aisle 4,two hundred,,Supplier A,Low Stock,25-04-2023
327,widget b,CLOTHING,Warehouse 2,Aisle 3,246,,Supplier B,Low Stock,15-01-2023
328,gadget x,FURNITURE,Warehouse 2,Aisle 3,two hundred,29.79,Supplier C,In Stock,25-04-2023
329,widget a,TOYS,Warehouse 1,Aisle 3,86,,Supplier B,Low Stock,15-01-2023
330,widget a,ELECTRONICS,Warehouse 3,Aisle 4,two hundred,24.68,Supplier A,In Stock,05-03-2023
331,gadget x,ELECTRONICS,Warehouse 3,Aisle 4,182,45.07,Supplier B,In Stock,05-03-2023
332,widget a,TOYS,Warehouse 2,Aisle 4,236,29.71,Supplier A,Out of Stock,20-12-2022
333,widget a,ELECTRONICS,Warehouse 1,Aisle 3,two hundred,30.26,Supplier C,Low Stock,05-03-2023
334,widget c,ELECTRONICS,Warehouse 3,Aisle 2,,,Supplier D,Low Stock,25-04-2023
335,widget a,TOYS,Warehouse 1,Aisle 2,255,,Supplier A,Low Stock,25-04-2023
336,gadget y,ELECTRONICS,Warehouse 1,Aisle 3,two hundred,,Supplier A,In Stock,05-03-2023
337,gadget x,FURNITURE,Warehouse 2,Aisle 5,,,Supplier A,In Stock,15-01-2023
338,gadget x,TOYS,Warehouse 1,Aisle 4,248,29.41,Supplier D,In Stock,05-03-2023
339,gadget z,ELECTRONICS,Warehouse 3,Aisle 2,209,36.98,Supplier D,Low Stock,
340,widget c,TOYS,Warehouse 3,Aisle 3,two hundred,30.61,Supplier C,In Stock,
341,gadget y,ELECTRONICS,Warehouse 3,Aisle 5,,48.13,Supplier C,Low Stock,05-03-2023
342,gadget y,CLOTHING,Warehouse 3,Aisle 3,141,,Supplier D,In Stock,20-12-2022
343,widget b,CLOTHING,Warehouse 3,Aisle 4,two hundred,24.79,Supplier B,In Stock,15-01-2023
344,widget a,ELECTRONICS,Warehouse 3,Aisle 5,,16.83,Supplier B,In Stock,05-03-2023
345,gadget y,FURNITURE,Warehouse 2,Aisle 1,135,,Supplier D,Out of Stock,
346,gadget x,FURNITURE,Warehouse 1,Aisle 5,two hundred,11.49,Supplier C,Low Stock,25-04-2023
347,gadget z,CLOTHING,Warehouse 1,Aisle 3,,,Supplier A,Low Stock,05-03-2023
348,widget a,CLOTHING,Warehouse 2,Aisle 4,204,27.38,Supplier D,Out of Stock,05-03-2023
349,widget b,FURNITURE,Warehouse 3,Aisle 2,,,Supplier C,In Stock,20-12-2022
350,widget a,CLOTHING,Warehouse 3,Aisle 1,two hundred,33.61,Supplier C,Low Stock,20-12-2022
351,widget c,CLOTHING,Warehouse 2,Aisle 5,two hundred,25.31,Supplier B,Low Stock,25-04-2023
352,gadget x,TOYS,Warehouse 3,Aisle 1,two hundred,,Supplier B,Out of Stock,
353,gadget y,TOYS,Warehouse 3,Aisle 3,two hundred,28.99,Supplier A,In Stock,20-12-2022
354,widget b,FURNITURE,Warehouse 1,Aisle 5,two hundred,,Supplier B,Out of Stock,15-01-2023
355,gadget z,TOYS,Warehouse 2,Aisle 2,two hundred,,Supplier C,In Stock,
356,gadget x,CLOTHING,Warehouse 1,Aisle 5,264,17.56,Supplier D,Out of Stock,20-12-2022
357,gadget z,ELECTRONICS,Warehouse 3,Aisle 3,86,,Supplier D,Out of Stock,15-01-2023
358,gadget x,ELECTRONICS,Warehouse 2,Aisle 1,,,Supplier B,Out of Stock,
359,widget a,TOYS,Warehouse 1,Aisle 5,262,29.28,Supplier D,In Stock,20-12-2022
360,widget c,CLOTHING,Warehouse 2,Aisle 1,two hundred,,Supplier A,In Stock,
361,widget c,TOYS,Warehouse 2,Aisle 1,276,45.62,Supplier B,In Stock,15-01-2023
362,gadget z,TOYS,Warehouse 1,Aisle 2,283,38.78,Supplier A,Low Stock,15-01-2023
363,widget a,ELECTRONICS,Warehouse 3,Aisle 4,92,,Supplier C,In Stock,05-03-2023
364,gadget x,TOYS,Warehouse 1,Aisle 5,two hundred,29.77,Supplier B,Out of Stock,05-03-2023
365,gadget y,ELECTRONICS,Warehouse 1,Aisle 1,,31.5,Supplier A,Out of Stock,
366,widget a,FURNITURE,Warehouse 3,Aisle 2,two hundred,,Supplier A,Out of Stock,25-04-2023
367,widget c,TOYS,Warehouse 2,Aisle 5,,,Supplier C,Low Stock,20-12-2022
368,widget c,TOYS,Warehouse 3,Aisle 4,140,,Supplier B,In Stock,15-01-2023
369,gadget y,FURNITURE,Warehouse 2,Aisle 2,two hundred,,Supplier D,In Stock,15-01-2023
370,widget a,CLOTHING,Warehouse 2,Aisle 3,259,,Supplier C,Low Stock,15-01-2023
371,gadget z,FURNITURE,Warehouse 1,Aisle 5,two hundred,,Supplier D,Out of Stock,20-12-2022
372,gadget z,CLOTHING,Warehouse 2,Aisle 1,,,Supplier B,Out of Stock,
373,gadget z,FURNITURE,Warehouse 3,Aisle 4,196,30.52,Supplier B,Out of Stock,20-12-2022
374,widget a,ELECTRONICS,Warehouse 1,Aisle 4,,14.37,Supplier D,In Stock,25-04-2023
375,gadget x,CLOTHING,Warehouse 1,Aisle 3,,12.07,Supplier D,In Stock,
376,gadget z,CLOTHING,Warehouse 2,Aisle 1,,,Supplier B,Low Stock,20-12-2022
377,widget a,FURNITURE,Warehouse 1,Aisle 2,,20.53,Supplier D,In Stock,20-12-2022
378,widget a,CLOTHING,Warehouse 1,Aisle 3,two hundred,13.91,Supplier C,Out of Stock,
379,widget c,TOYS,Warehouse 3,Aisle 4,176,,Supplier C,Out of Stock,20-12-2022
380,widget a,ELECTRONICS,Warehouse 1,Aisle 1,,40.87,Supplier D,In Stock,20-12-2022
381,gadget y,TOYS,Warehouse 3,Aisle 4,211,42.13,Supplier B,Out of Stock,
382,widget b,TOYS,Warehouse 1,Aisle 5,two hundred,,Supplier B,Low Stock,05-03-2023
383,widget c,CLOTHING,Warehouse 3,Aisle 4,,,Supplier D,Out of Stock,
384,widget a,FURNITURE,Warehouse 2,Aisle 3,,37.13,Supplier A,Out of Stock,05-03-2023
385,widget b,CLOTHING,Warehouse 1,Aisle 5,,,Supplier A,Low Stock,25-04-2023
386,gadget z,TOYS,Warehouse 3,Aisle 2,87,17.41,Supplier A,Out of Stock,25-04-2023
387,widget b,ELECTRONICS,Warehouse 2,Aisle 5,two hundred,,Supplier C,Out of Stock,05-03-2023
388,widget a,CLOTHING,Warehouse 2,Aisle 4,77,38.81,Supplier D,Low Stock,15-01-2023
389,gadget y,CLOTHING,Warehouse 1,Aisle 4,,44.98,Supplier B,In Stock,20-12-2022
390,gadget y,ELECTRONICS,Warehouse 2,Aisle 4,two hundred,38.59,Supplier A,Low Stock,25-04-2023
391,gadget y,TOYS,Warehouse 3,Aisle 3,186,,Supplier D,Out of Stock,
392,gadget y,TOYS,Warehouse 2,Aisle 4,,31.38,Supplier D,In Stock,
393,gadget z,TOYS,Warehouse 1,Aisle 3,217,11.03,Supplier C,Low Stock,
394,widget a,FURNITURE,Warehouse 1,Aisle 1,187,31.44,Supplier B,Out of Stock,25-04-2023
395,widget b,CLOTHING,Warehouse 3,Aisle 5,,,Supplier C,In Stock,
396,widget c,FURNITURE,Warehouse 3,Aisle 1,two hundred,,Supplier A,Low Stock,05-03-2023
397,widget a,FURNITURE,Warehouse 3,Aisle 1,,49.6,Supplier C,In Stock,25-04-2023
398,widget b,ELECTRONICS,Warehouse 2,Aisle 2,two hundred,31.9,Supplier B,Out of Stock,25-04-2023
399,gadget z,TOYS,Warehouse 2,Aisle 2,223,,Supplier B,Low Stock,
400,widget b,ELECTRONICS,Warehouse 1,Aisle 5,two hundred,,Supplier C,Out of Stock,15-01-2023
401,gadget y,TOYS,Warehouse 1,Aisle 1,233,,Supplier C,In Stock,
402,gadget z,FURNITURE,Warehouse 3,Aisle 4,two hundred,27,Supplier C,Out of Stock,05-03-2023
403,widget b,CLOTHING,Warehouse 3,Aisle 3,195,,Supplier B,Low Stock,15-01-2023
404,widget a,FURNITURE,Warehouse 3,Aisle 4,177,27.75,Supplier D,Low Stock,15-01-2023
405,widget a,CLOTHING,Warehouse 1,Aisle 4,two hundred,18.72,Supplier B,In Stock,20-12-2022
406,widget a,CLOTHING,Warehouse 1,Aisle 5,two hundred,,Supplier C,Out of Stock,20-12-2022
407,gadget x,FURNITURE,Warehouse 3,Aisle 1,130,38.96,Supplier A,Out of Stock,
408,gadget z,ELECTRONICS,Warehouse 1,Aisle 2,two hundred,,Supplier D,Out of Stock,25-04-2023
409,widget c,CLOTHING,Warehouse 3,Aisle 5,129,28.19,Supplier A,Low Stock,25-04-2023
410,widget c,ELECTRONICS,Warehouse 3,Aisle 1,two hundred,,Supplier B,Out of Stock,20-12-2022
411,gadget y,CLOTHING,Warehouse 2,Aisle 1,,14.04,Supplier B,Out of Stock,
412,gadget z,ELECTRONICS,Warehouse 2,Aisle 4,,,Supplier A,In Stock,20-12-2022
413,gadget y,ELECTRONICS,Warehouse 2,Aisle 1,262,19.63,Supplier B,Out of Stock,05-03-2023
414,widget a,FURNITURE,Warehouse 3,Aisle 3,two hundred,,Supplier B,In Stock,
415,gadget y,CLOTHING,Warehouse 1,Aisle 3,,25.74,Supplier D,Low Stock,05-03-2023
416,gadget y,ELECTRONICS,Warehouse 1,Aisle 5,two hundred,47,Supplier D,Out of Stock,20-12-2022
417,widget b,ELECTRONICS,Warehouse 1,Aisle 3,279,,Supplier C,In Stock,15-01-2023
418,widget c,TOYS,Warehouse 2,Aisle 1,52,,Supplier D,Low Stock,05-03-2023
419,gadget x,FURNITURE,Warehouse 3,Aisle 3,,19.91,Supplier C,Low Stock,20-12-2022
420,widget b,FURNITURE,Warehouse 3,Aisle 2,,27.39,Supplier B,Low Stock,15-01-2023
421,widget b,FURNITURE,Warehouse 1,Aisle 3,two hundred,26.79,Supplier B,Low Stock,25-04-2023
422,widget a,FURNITURE,Warehouse 2,Aisle 4,296,,Supplier A,Low Stock,25-04-2023
423,widget c,CLOTHING,Warehouse 2,Aisle 3,211,,Supplier B,Out of Stock,15-01-2023
424,gadget z,TOYS,Warehouse 1,Aisle 5,295,,Supplier D,In Stock,15-01-2023
425,gadget x,CLOTHING,Warehouse 3,Aisle 3,two hundred,,Supplier B,Low Stock,15-01-2023
426,widget a,TOYS,Warehouse 3,Aisle 4,180,,Supplier D,Low Stock,
427,gadget z,TOYS,Warehouse 1,Aisle 2,95,,Supplier B,In Stock,25-04-2023
428,gadget z,CLOTHING,Warehouse 1,Aisle 4,two hundred,11.55,Supplier D,In Stock,15-01-2023
429,gadget x,FURNITURE,Warehouse 1,Aisle 3,,,Supplier A,In Stock,15-01-2023
430,gadget y,TOYS,Warehouse 2,Aisle 1,,,Supplier D,Out of Stock,15-01-2023
431,widget a,FURNITURE,Warehouse 2,Aisle 3,,,Supplier A,In Stock,25-04-2023
432,gadget y,ELECTRONICS,Warehouse 3,Aisle 1,201,28.45,Supplier A,In Stock,
433,gadget x,ELECTRONICS,Warehouse 2,Aisle 4,two hundred,43.05,Supplier B,Out of Stock,20-12-2022
434,gadget x,FURNITURE,Warehouse 1,Aisle 2,,,Supplier D,Out of Stock,25-04-2023
435,gadget z,FURNITURE,Warehouse 1,Aisle 1,207,47.48,Supplier A,Out of Stock,20-12-2022
436,gadget x,TOYS,Warehouse 1,Aisle 4,,15.34,Supplier D,Low Stock,
437,gadget z,CLOTHING,Warehouse 3,Aisle 2,,,Supplier A,Low Stock,05-03-2023
438,widget b,TOYS,Warehouse 3,Aisle 5,270,,Supplier A,In Stock,20-12-2022
439,gadget z,TOYS,Warehouse 1,Aisle 4,two hundred,,Supplier C,Low Stock,20-12-2022
440,gadget z,CLOTHING,Warehouse 3,Aisle 4,two hundred,,Supplier C,Low Stock,20-12-2022
441,gadget x,CLOTHING,Warehouse 3,Aisle 2,two hundred,,Supplier B,In Stock,05-03-2023
442,gadget z,CLOTHING,Warehouse 3,Aisle 3,108,,Supplier C,In Stock,20-12-2022
443,widget c,FURNITURE,Warehouse 1,Aisle 1,two hundred,43.65,Supplier B,Out of Stock,05-03-2023
444,gadget y,ELECTRONICS,Warehouse 2,Aisle 2,194,,Supplier D,In Stock,20-12-2022
445,gadget x,ELECTRONICS,Warehouse 2,Aisle 2,300,20.39,Supplier D,In Stock,
446,widget b,TOYS,Warehouse 2,Aisle 2,,,Supplier A,Out of Stock,15-01-2023
447,widget a,ELECTRONICS,Warehouse 3,Aisle 3,two hundred,12.17,Supplier A,Out of Stock,15-01-2023
448,widget b,ELECTRONICS,Warehouse 2,Aisle 3,,42.93,Supplier B,Low Stock,20-12-2022
449,gadget x,FURNITURE,Warehouse 2,Aisle 5,,,Supplier C,Low Stock,05-03-2023
450,gadget z,TOYS,Warehouse 2,Aisle 5,,48.14,Supplier B,Out of Stock,25-04-2023
451,widget a,CLOTHING,Warehouse 3,Aisle 1,two hundred,,Supplier C,Low Stock,05-03-2023
452,widget c,ELECTRONICS,Warehouse 2,Aisle 2,286,,Supplier C,Low Stock,20-12-2022
453,widget b,FURNITURE,Warehouse 2,Aisle 3,two hundred,,Supplier A,Low Stock,25-04-2023
454,gadget x,TOYS,Warehouse 1,Aisle 5,191,28.27,Supplier D,Low Stock,20-12-2022
455,gadget z,TOYS,Warehouse 1,Aisle 2,,,Supplier B,In Stock,25-04-2023
456,gadget x,ELECTRONICS,Warehouse 2,Aisle 5,137,,Supplier A,Low Stock,
457,widget a,TOYS,Warehouse 1,Aisle 2,190,12.61,Supplier A,Low Stock,25-04-2023
458,gadget y,FURNITURE,Warehouse 3,Aisle 4,208,,Supplier C,Low Stock,15-01-2023
459,gadget x,CLOTHING,Warehouse 1,Aisle 2,248,,Supplier D,Low Stock,20-12-2022
460,gadget y,ELECTRONICS,Warehouse 1,Aisle 5,,17.57,Supplier B,Low Stock,05-03-2023
461,widget a,TOYS,Warehouse 2,Aisle 3,143,43.66,Supplier C,Out of Stock,
462,gadget y,ELECTRONICS,Warehouse 1,Aisle 5,,,Supplier D,Low Stock,05-03-2023
463,gadget z,CLOTHING,Warehouse 2,Aisle 4,153,,Supplier A,In Stock,05-03-2023
464,widget c,FURNITURE,Warehouse 1,Aisle 4,276,43.07,Supplier D,Low Stock,05-03-2023
465,gadget z,FURNITURE,Warehouse 3,Aisle 5,238,,Supplier B,In Stock,15-01-2023
466,widget b,CLOTHING,Warehouse 2,Aisle 3,53,,Supplier C,In Stock,05-03-2023
467,gadget z,CLOTHING,Warehouse 2,Aisle 4,139,,Supplier C,Low Stock,15-01-2023
468,gadget z,ELECTRONICS,Warehouse 3,Aisle 1,two hundred,,Supplier B,In Stock,
469,gadget x,FURNITURE,Warehouse 2,Aisle 3,153,36.83,Supplier C,In Stock,15-01-2023
470,widget a,ELECTRONICS,Warehouse 1,Aisle 5,55,,Supplier A,Low Stock,15-01-2023
471,widget a,TOYS,Warehouse 3,Aisle 3,222,,Supplier B,Out of Stock,25-04-2023
472,widget b,FURNITURE,Warehouse 1,Aisle 2,83,,Supplier D,Low Stock,25-04-2023
473,gadget z,ELECTRONICS,Warehouse 3,Aisle 3,,,Supplier D,In Stock,20-12-2022
474,gadget x,ELECTRONICS,Warehouse 1,Aisle 4,,20.81,Supplier D,Low Stock,15-01-2023
475,widget b,CLOTHING,Warehouse 3,Aisle 4,,,Supplier B,Out of Stock,25-04-2023
476,gadget z,TOYS,Warehouse 2,Aisle 1,two hundred,29.12,Supplier A,Low Stock,
477,gadget y,TOYS,Warehouse 2,Aisle 4,two hundred,42.89,Supplier C,Out of Stock,25-04-2023
478,widget b,CLOTHING,Warehouse 3,Aisle 2,210,20.75,Supplier B,In Stock,05-03-2023
479,gadget z,CLOTHING,Warehouse 2,Aisle 2,two hundred,,Supplier D,Out of Stock,25-04-2023
480,gadget y,FURNITURE,Warehouse 1,Aisle 5,two hundred,16.97,Supplier D,In Stock,20-12-2022
481,gadget z,ELECTRONICS,Warehouse 2,Aisle 1,141,,Supplier C,In Stock,20-12-2022
482,widget c,CLOTHING,Warehouse 2,Aisle 3,264,36.62,Supplier D,In Stock,20-12-2022
483,widget c,TOYS,Warehouse 1,Aisle 5,145,,Supplier A,In Stock,
484,widget a,TOYS,Warehouse 3,Aisle 2,two hundred,12.17,Supplier D,In Stock,05-03-2023
485,widget b,TOYS,Warehouse 2,Aisle 2,127,22.83,Supplier A,Out of Stock,15-01-2023
486,gadget y,FURNITURE,Warehouse 1,Aisle 3,two hundred,33.23,Supplier B,Out of Stock,15-01-2023
487,widget b,CLOTHING,Warehouse 3,Aisle 2,,,Supplier B,Low Stock,15-01-2023
488,widget a,FURNITURE,Warehouse 3,Aisle 4,63,,Supplier B,Out of Stock,
489,gadget y,TOYS,Warehouse 2,Aisle 4,,16.4,Supplier D,Low Stock,
490,gadget z,TOYS,Warehouse 3,Aisle 3,72,26.41,Supplier C,Out of Stock,15-01-2023
491,widget c,CLOTHING,Warehouse 2,Aisle 3,two hundred,18.78,Supplier D,Out of Stock,20-12-2022
492,gadget z,CLOTHING,Warehouse 1,Aisle 2,161,28.95,Supplier C,Out of Stock,15-01-2023
493,widget a,TOYS,Warehouse 1,Aisle 2,93,25.41,Supplier A,Low Stock,05-03-2023
494,widget c,TOYS,Warehouse 2,Aisle 1,two hundred,15.41,Supplier C,Low Stock,20-12-2022
495,widget c,ELECTRONICS,Warehouse 2,Aisle 4,264,,Supplier A,In Stock,
496,gadget x,FURNITURE,Warehouse 2,Aisle 2,two hundred,,Supplier C,Out of Stock,
497,widget a,FURNITURE,Warehouse 2,Aisle 1,87,16.03,Supplier C,In Stock,25-04-2023
498,widget b,ELECTRONICS,Warehouse 3,Aisle 4,two hundred,,Supplier A,Low Stock,05-03-2023
499,widget a,TOYS,Warehouse 3,Aisle 1,two hundred,32.39,Supplier A,In Stock,25-04-2023
500,widget b,CLOTHING,Warehouse 2,Aisle 5,two hundred,,Supplier C,Out of Stock,20-12-2022
501,widget c,ELECTRONICS,Warehouse 1,Aisle 2,two hundred,31.93,Supplier D,Low Stock,15-01-2023
502,widget a,TOYS,Warehouse 2,Aisle 5,,32.27,Supplier B,Out of Stock,20-12-2022
503,widget c,CLOTHING,Warehouse 1,Aisle 3,,47.76,Supplier D,In Stock,
504,widget c,ELECTRONICS,Warehouse 3,Aisle 3,97,14.86,Supplier C,Out of Stock,25-04-2023
505,widget b,ELECTRONICS,Warehouse 3,Aisle 1,,,Supplier B,Out of Stock,20-12-2022
506,widget a,FURNITURE,Warehouse 1,Aisle 1,,,Supplier D,Out of Stock,
507,widget a,CLOTHING,Warehouse 2,Aisle 1,260,,Supplier D,Low Stock,
508,widget c,CLOTHING,Warehouse 1,Aisle 3,,,Supplier B,In Stock,05-03-2023
509,widget a,TOYS,Warehouse 3,Aisle 4,223,18.52,Supplier A,In Stock,20-12-2022
510,gadget x,TOYS,Warehouse 1,Aisle 1,two hundred,16.95,Supplier D,Low Stock,25-04-2023
511,widget c,CLOTHING,Warehouse 1,Aisle 2,two hundred,,Supplier C,Out of Stock,20-12-2022
512,widget b,FURNITURE,Warehouse 3,Aisle 4,,,Supplier A,Low Stock,20-12-2022
513,gadget x,CLOTHING,Warehouse 2,Aisle 5,294,,Supplier C,Out of Stock,15-01-2023
514,gadget x,TOYS,Warehouse 3,Aisle 1,215,24.16,Supplier D,Out of Stock,20-12-2022
515,widget c,CLOTHING,Warehouse 3,Aisle 4,254,36.88,Supplier B,In Stock,20-12-2022
516,gadget x,ELECTRONICS,Warehouse 3,Aisle 1,two hundred,40.44,Supplier B,In Stock,05-03-2023
517,widget b,FURNITURE,Warehouse 3,Aisle 2,,39.4,Supplier A,Low Stock,20-12-2022
518,widget b,CLOTHING,Warehouse 3,Aisle 4,274,,Supplier B,In Stock,
519,widget b,ELECTRONICS,Warehouse 3,Aisle 4,,,Supplier D,Low Stock,20-12-2022
520,widget b,TOYS,Warehouse 3,Aisle 2,two hundred,,Supplier A,Low Stock,15-01-2023
521,widget c,FURNITURE,Warehouse 3,Aisle 2,,,Supplier B,In Stock,25-04-2023
522,widget c,TOYS,Warehouse 3,Aisle 5,two hundred,20.89,Supplier C,Low Stock,20-12-2022
523,widget a,FURNITURE,Warehouse 3,Aisle 5,two hundred,36.96,Supplier C,Low Stock,05-03-2023
524,widget c,ELECTRONICS,Warehouse 2,Aisle 3,209,,Supplier D,Out of Stock,25-04-2023
525,gadget z,ELECTRONICS,Warehouse 2,Aisle 3,206,26.17,Supplier C,In Stock,
526,gadget x,ELECTRONICS,Warehouse 3,Aisle 1,,,Supplier C,Low Stock,15-01-2023
527,gadget z,FURNITURE,Warehouse 2,Aisle 2,,44.67,Supplier C,Low Stock,25-04-2023
528,widget c,TOYS,Warehouse 3,Aisle 1,50,42.35,Supplier D,In Stock,15-01-2023
529,widget b,CLOTHING,Warehouse 1,Aisle 4,two hundred,34.6,Supplier A,Low Stock,
530,gadget x,FURNITURE,Warehouse 3,Aisle 4,,25.19,Supplier D,Out of Stock,15-01-2023
531,gadget z,TOYS,Warehouse 2,Aisle 5,284,18.71,Supplier D,Low Stock,15-01-2023
532,widget a,TOYS,Warehouse 2,Aisle 3,two hundred,,Supplier C,In Stock,15-01-2023
533,gadget x,FURNITURE,Warehouse 1,Aisle 2,two hundred,18.93,Supplier C,Out of Stock,
534,widget a,FURNITURE,Warehouse 1,Aisle 4,two hundred,46.88,Supplier A,Low Stock,15-01-2023
535,widget c,CLOTHING,Warehouse 1,Aisle 5,100,,Supplier B,In Stock,
536,gadget x,FURNITURE,Warehouse 3,Aisle 3,two hundred,,Supplier B,In Stock,25-04-2023
537,widget c,CLOTHING,Warehouse 2,Aisle 1,two hundred,37.23,Supplier A,Out of Stock,25-04-2023
538,widget b,ELECTRONICS,Warehouse 1,Aisle 1,,,Supplier A,Low Stock,
539,widget a,FURNITURE,Warehouse 3,Aisle 1,two hundred,21.27,Supplier D,In Stock,20-12-2022
