product_id,product_name,category,warehouse,location,quantity,price,supplier,status,last_restocked
257,Gadget Y,TOYS,Warehouse 1,Aisle 4,115,0,Supplier B,Low Stock,2023-04-25
258,Widget B,ELECTRONICS,Warehouse 1,Aisle 1,0,0,Supplier D,In Stock,2023-01-15
259,Widget A,ELECTRONICS,Warehouse 2,Aisle 3,0,45.9,Supplier B,Out Of Stock,2023-04-25
260,Widget C,FURNITURE,Warehouse 3,Aisle 2,0,0,Supplier B,Out Of Stock,2023-03-05
261,Gadget X,ELECTRONICS,Warehouse 3,Aisle 5,0,19.82,Supplier D,Out Of Stock,2022-12-20
262,Gadget Z,CLOTHING,Warehouse 3,Aisle 2,200,0,Supplier B,In Stock,2022-12-20
263,Widget C,FURNITURE,Warehouse 1,Aisle 1,95,0,Supplier C,Out Of Stock,2023-04-25
264,Gadget Y,FURNITURE,Warehouse 3,Aisle 1,230,0,Supplier A,Out Of Stock,2023-04-25
265,Widget B,CLOTHING,Warehouse 2,Aisle 5,200,29.69,Supplier B,Out Of Stock,2023-04-25
266,Widget B,CLOTHING,Warehouse 1,Aisle 5,200,0,Supplier A,In Stock,2023-03-05
267,Gadget Y,ELECTRONICS,Warehouse 3,Aisle 5,0,0,Supplier B,Out Of Stock,2023-01-15
268,Widget A,TOYS,Warehouse 2,Aisle 1,251,0,Supplier C,In Stock,2023-04-25
269,Widget C,ELECTRONICS,Warehouse 1,Aisle 3,200,13.76,Supplier A,Low Stock,2023-04-25
270,Gadget Y,TOYS,Warehouse 1,Aisle 2,200,16.43,Supplier A,In Stock,2023-03-05
271,Widget A,TOYS,Warehouse 2,Aisle 1,0,0,Supplier B,Low Stock,2023-01-15
272,Widget B,TOYS,Warehouse 3,Aisle 1,0,0,Supplier D,Out Of Stock,2023-04-25
273,Gadget X,CLOTHING,Warehouse 1,Aisle 1,200,0,Supplier B,Low Stock,2023-04-25
274,Gadget Z,CLOTHING,Warehouse 1,Aisle 4,200,25.22,Supplier C,Low Stock,2022-12-20
275,Widget C,CLOTHING,Warehouse 1,Aisle 2,200,24.99,Supplier B,In Stock,2023-04-25
276,Gadget Z,TOYS,Warehouse 3,Aisle 5,0,36.84,Supplier B,Out Of Stock,2023-01-15
277,Gadget Y,TOYS,Warehouse 3,Aisle 2,200,43.78,Supplier C,In Stock,2023-04-25
278,Gadget X,TOYS,Warehouse 3,Aisle 3,200,0,Supplier A,In Stock,2022-12-20
279,Widget B,ELECTRONICS,Warehouse 1,Aisle 3,0,36.07,Supplier D,In Stock,2023-04-25
280,Gadget Z,TOYS,Warehouse 2,Aisle 2,203,36.44,Supplier D,Low Stock,2022-12-20
281,Gadget X,ELECTRONICS,Warehouse 1,Aisle 3,200,0,Supplier B,Out Of Stock,2023-04-25
282,Widget A,TOYS,Warehouse 2,Aisle 5,216,0,Supplier B,Low Stock,2023-01-15
283,Widget B,FURNITURE,Warehouse 3,Aisle 5,157,32.61,Supplier B,Out Of Stock,2023-03-05
284,Gadget X,TOYS,Warehouse 1,Aisle 1,96,41.69,Supplier D,Low Stock,2023-03-05
285,Gadget Y,ELECTRONICS,Warehouse 3,Aisle 4,227,39.24,Supplier A,In Stock,2023-03-05
286,Gadget Z,CLOTHING,Warehouse 2,Aisle 2,90,11.77,Supplier C,In Stock,2023-04-25
287,Widget B,TOYS,Warehouse 1,Aisle 5,54,0,Supplier A,Low Stock,2023-01-15
288,Widget C,TOYS,Warehouse 1,Aisle 1,0,19.71,Supplier B,Low Stock,2023-04-25
289,Widget A,FURNITURE,Warehouse 1,Aisle 1,100,22.19,Supplier D,Low Stock,2023-01-15
290,Gadget X,FURNITURE,Warehouse 2,Aisle 4,0,32.95,Supplier A,In Stock,2023-01-15
291,Widget B,CLOTHING,Warehouse 3,Aisle 3,224,12.12,Supplier B,In Stock,2023-01-15
292,Gadget X,ELECTRONICS,Warehouse 2,Aisle 5,0,27.08,Supplier A,In Stock,2022-12-20
293,Widget C,FURNITURE,Warehouse 2,Aisle 3,0,0,Supplier A,Low Stock,2023-03-05
294,Widget B,CLOTHING,Warehouse 2,Aisle 1,200,0,Supplier C,In Stock,2023-04-25
295,Widget B,ELECTRONICS,Warehouse 1,Aisle 3,261,15.59,Supplier B,Out Of Stock,2022-12-20
296,Gadget Y,TOYS,Warehouse 2,Aisle 2,285,0,Supplier C,In Stock,2023-03-05
297,Gadget X,FURNITURE,Warehouse 2,Aisle 5,98,18.78,Supplier A,Low Stock,2022-12-20
298,Gadget Z,CLOTHING,Warehouse 1,Aisle 3,0,23.3,Supplier C,Out Of Stock,2023-03-05
299,Gadget Y,TOYS,Warehouse 3,Aisle 5,0,25.22,Supplier B,Out Of Stock,2023-03-05
300,Widget C,ELECTRONICS,Warehouse 2,Aisle 3,0,0,Supplier A,Out Of Stock,2023-03-05
301,Gadget Y,CLOTHING,Warehouse 3,Aisle 4,200,0,Supplier A,Low Stock,2023-01-15
302,Gadget Z,ELECTRONICS,Warehouse 1,Aisle 2,0,43.68,Supplier A,Low Stock,2022-12-20
303,Gadget X,CLOTHING,Warehouse 3,Aisle 5,0,18.91,Supplier D,Out Of Stock,2023-01-15
304,Widget B,TOYS,Warehouse 1,Aisle 3,200,0,Supplier C,In Stock,2023-04-25
305,Widget B,TOYS,Warehouse 3,Aisle 4,0,43.68,Supplier C,Out Of Stock,2023-01-15
306,Gadget Y,ELECTRONICS,Warehouse 1,Aisle 4,148,0,Supplier C,Out Of Stock,2023-04-25
307,Widget C,TOYS,Warehouse 2,Aisle 5,200,0,Supplier D,Low Stock,2023-03-05
308,Widget C,ELECTRONICS,Warehouse 1,Aisle 3,200,21.34,Supplier D,Out Of Stock,2023-03-05
309,Gadget Y,ELECTRONICS,Warehouse 1,Aisle 5,55,39.3,Supplier B,Low Stock,2023-04-25
310,Gadget Y,CLOTHING,Warehouse 2,Aisle 3,0,41.24,Supplier D,In Stock,2023-04-25
311,Widget B,CLOTHING,Warehouse 1,Aisle 4,0,32.97,Supplier D,Low Stock,2022-12-20
312,Gadget Y,ELECTRONICS,Warehouse 1,Aisle 5,291,0,Supplier A,In Stock,2023-04-25
313,Gadget Z,TOYS,Warehouse 1,Aisle 1,127,14.95,Supplier B,Out Of Stock,2023-04-25
314,Widget B,CLOTHING,Warehouse 2,Aisle 2,200,41.93,Supplier B,Out Of Stock,2022-12-20
315,Widget C,ELECTRONICS,Warehouse 2,Aisle 1,200,39.43,Supplier B,Out Of Stock,2023-03-05
316,Gadget Y,FURNITURE,Warehouse 2,Aisle 2,186,0,Supplier B,In Stock,2023-04-25
317,Gadget X,ELECTRONICS,Warehouse 2,Aisle 2,0,0,Supplier D,Out Of Stock,2023-01-15
318,Widget C,TOYS,Warehouse 3,Aisle 5,0,15.03,Supplier B,Out Of Stock,2023-04-25
319,Gadget Z,FURNITURE,Warehouse 2,Aisle 1,270,0,Supplier C,Out Of Stock,2022-12-20
320,Gadget Z,CLOTHING,Warehouse 3,Aisle 3,0,46.61,Supplier D,Out Of Stock,2023-01-15
321,Gadget Z,ELECTRONICS,Warehouse 1,Aisle 3,268,0,Supplier A,Low Stock,2023-04-25
322,Widget B,FURNITURE,Warehouse 1,Aisle 3,0,39.92,Supplier C,Out Of Stock,2023-04-25
323,Widget A,ELECTRONICS,Warehouse 1,Aisle 1,0,0,Supplier C,Out Of Stock,2023-04-25
324,Widget B,CLOTHING,Warehouse 3,Aisle 4,179,0,Supplier C,In Stock,2023-03-05
325,Widget B,FURNITURE,Warehouse 1,Aisle 1,74,0,Supplier D,Low Stock,2023-01-15
326,Widget B,ELECTRONICS,Warehouse 2,Aisle 4,200,0,Supplier A,Low Stock,2023-04-25
327,Widget B,CLOTHING,Warehouse 2,Aisle 3,246,0,Supplier B,Low Stock,2023-01-15
328,Gadget X,FURNITURE,Warehouse 2,Aisle 3,200,29.79,Supplier C,In Stock,2023-04-25
329,Widget A,TOYS,Warehouse 1,Aisle 3,86,0,Supplier B,Low Stock,2023-01-15
330,Widget A,ELECTRONICS,Warehouse 3,Aisle 4,200,24.68,Supplier A,In Stock,2023-03-05
331,Gadget X,ELECTRONICS,Warehouse 3,Aisle 4,182,45.07,Supplier B,In Stock,2023-03-05
332,Widget A,TOYS,Warehouse 2,Aisle 4,236,29.71,Supplier A,Out Of Stock,2022-12-20
333,Widget A,ELECTRONICS,Warehouse 1,Aisle 3,200,30.26,Supplier C,Low Stock,2023-03-05
334,Widget C,ELECTRONICS,Warehouse 3,Aisle 2,0,0,Supplier D,Low Stock,2023-04-25
335,Widget A,TOYS,Warehouse 1,Aisle 2,255,0,Supplier A,Low Stock,2023-04-25
336,Gadget Y,ELECTRONICS,Warehouse 1,Aisle 3,200,0,Supplier A,In Stock,2023-03-05
337,Gadget X,FURNITURE,Warehouse 2,Aisle 5,0,0,Supplier A,In Stock,2023-01-15
338,Gadget X,TOYS,Warehouse 1,Aisle 4,248,29.41,Supplier D,In Stock,2023-03-05
339,Gadget Z,ELECTRONICS,Warehouse 3,Aisle 2,209,36.98,Supplier D,Low Stock,2023-04-25
340,Widget C,TOYS,Warehouse 3,Aisle 3,200,30.61,Supplier C,In Stock,2023-04-25
341,Gadget Y,ELECTRONICS,Warehouse 3,Aisle 5,0,48.13,Supplier C,Low Stock,2023-03-05
342,Gadget Y,CLOTHING,Warehouse 3,Aisle 3,141,0,Supplier D,In Stock,2022-12-20
343,Widget B,CLOTHING,Warehouse 3,Aisle 4,200,24.79,Supplier B,In Stock,2023-01-15
344,Widget A,ELECTRONICS,Warehouse 3,Aisle 5,0,16.83,Supplier B,In Stock,2023-03-05
345,Gadget Y,FURNITURE,Warehouse 2,Aisle 1,135,0,Supplier D,Out Of Stock,2023-04-25
346,Gadget X,FURNITURE,Warehouse 1,Aisle 5,200,11.49,Supplier C,Low Stock,2023-04-25
347,Gadget Z,CLOTHING,Warehouse 1,Aisle 3,0,0,Supplier A,Low Stock,2023-03-05
348,Widget A,CLOTHING,Warehouse 2,Aisle 4,204,27.38,Supplier D,Out Of Stock,2023-03-05
349,Widget B,FURNITURE,Warehouse 3,Aisle 2,0,0,Supplier C,In Stock,2022-12-20
350,Widget A,CLOTHING,Warehouse 3,Aisle 1,200,33.61,Supplier C,Low Stock,2022-12-20
351,Widget C,CLOTHING,Warehouse 2,Aisle 5,200,25.31,Supplier B,Low Stock,2023-04-25
352,Gadget X,TOYS,Warehouse 3,Aisle 1,200,0,Supplier B,Out Of Stock,2023-04-25
353,Gadget Y,TOYS,Warehouse 3,Aisle 3,200,28.99,Supplier A,In Stock,2022-12-20
354,Widget B,FURNITURE,Warehouse 1,Aisle 5,200,0,Supplier B,Out Of Stock,2023-01-15
355,Gadget Z,TOYS,Warehouse 2,Aisle 2,200,0,Supplier C,In Stock,2023-04-25
356,Gadget X,CLOTHING,Warehouse 1,Aisle 5,264,17.56,Supplier D,Out Of Stock,2022-12-20
357,Gadget Z,ELECTRONICS,Warehouse 3,Aisle 3,86,0,Supplier D,Out Of Stock,2023-01-15
358,Gadget X,ELECTRONICS,Warehouse 2,Aisle 1,0,0,Supplier B,Out Of Stock,2023-04-25
359,Widget A,TOYS,Warehouse 1,Aisle 5,262,29.28,Supplier D,In Stock,2022-12-20
360,Widget C,CLOTHING,Warehouse 2,Aisle 1,200,0,Supplier A,In Stock,2023-04-25
361,Widget C,TOYS,Warehouse 2,Aisle 1,276,45.62,Supplier B,In Stock,2023-01-15
362,Gadget Z,TOYS,Warehouse 1,Aisle 2,283,38.78,Supplier A,Low Stock,2023-01-15
363,Widget A,ELECTRONICS,Warehouse 3,Aisle 4,92,0,Supplier C,In Stock,2023-03-05
364,Gadget X,TOYS,Warehouse 1,Aisle 5,200,29.77,Supplier B,Out Of Stock,2023-03-05
365,Gadget Y,ELECTRONICS,Warehouse 1,Aisle 1,0,31.5,Supplier A,Out Of Stock,2023-04-25
366,Widget A,FURNITURE,Warehouse 3,Aisle 2,200,0,Supplier A,Out Of Stock,2023-04-25
367,Widget C,TOYS,Warehouse 2,Aisle 5,0,0,Supplier C,Low Stock,2022-12-20
368,Widget C,TOYS,Warehouse 3,Aisle 4,140,0,Supplier B,In Stock,2023-01-15
369,Gadget Y,FURNITURE,Warehouse 2,Aisle 2,200,0,Supplier D,In Stock,2023-01-15
370,Widget A,CLOTHING,Warehouse 2,Aisle 3,259,0,Supplier C,Low Stock,2023-01-15
371,Gadget Z,FURNITURE,Warehouse 1,Aisle 5,200,0,Supplier D,Out Of Stock,2022-12-20
372,Gadget Z,CLOTHING,Warehouse 2,Aisle 1,0,0,Supplier B,Out Of Stock,2023-04-25
373,Gadget Z,FURNITURE,Warehouse 3,Aisle 4,196,30.52,Supplier B,Out Of Stock,2022-12-20
374,Widget A,ELECTRONICS,Warehouse 1,Aisle 4,0,14.37,Supplier D,In Stock,2023-04-25
375,Gadget X,CLOTHING,Warehouse 1,Aisle 3,0,12.07,Supplier D,In Stock,2023-04-25
376,Gadget Z,CLOTHING,Warehouse 2,Aisle 1,0,0,Supplier B,Low Stock,2022-12-20
377,Widget A,FURNITURE,Warehouse 1,Aisle 2,0,20.53,Supplier D,In Stock,2022-12-20
378,Widget A,CLOTHING,Warehouse 1,Aisle 3,200,13.91,Supplier C,Out Of Stock,2023-04-25
379,Widget C,TOYS,Warehouse 3,Aisle 4,176,0,Supplier C,Out Of Stock,2022-12-20
380,Widget A,ELECTRONICS,Warehouse 1,Aisle 1,0,40.87,Supplier D,In Stock,2022-12-20
381,Gadget Y,TOYS,Warehouse 3,Aisle 4,211,42.13,Supplier B,Out Of Stock,2023-04-25
382,Widget B,TOYS,Warehouse 1,Aisle 5,200,0,Supplier B,Low Stock,2023-03-05
383,Widget C,CLOTHING,Warehouse 3,Aisle 4,0,0,Supplier D,Out Of Stock,2023-04-25
384,Widget A,FURNITURE,Warehouse 2,Aisle 3,0,37.13,Supplier A,Out Of Stock,2023-03-05
385,Widget B,CLOTHING,Warehouse 1,Aisle 5,0,0,Supplier A,Low Stock,2023-04-25
386,Gadget Z,TOYS,Warehouse 3,Aisle 2,87,17.41,Supplier A,Out Of Stock,2023-04-25
387,Widget B,ELECTRONICS,Warehouse 2,Aisle 5,200,0,Supplier C,Out Of Stock,2023-03-05
388,Widget A,CLOTHING,Warehouse 2,Aisle 4,77,38.81,Supplier D,Low Stock,2023-01-15
389,Gadget Y,CLOTHING,Warehouse 1,Aisle 4,0,44.98,Supplier B,In Stock,2022-12-20
390,Gadget Y,ELECTRONICS,Warehouse 2,Aisle 4,200,38.59,Supplier A,Low Stock,2023-04-25
391,Gadget Y,TOYS,Warehouse 3,Aisle 3,186,0,Supplier D,Out Of Stock,2023-04-25
392,Gadget Y,TOYS,Warehouse 2,Aisle 4,0,31.38,Supplier D,In Stock,2023-04-25
393,Gadget Z,TOYS,Warehouse 1,Aisle 3,217,11.03,Supplier C,Low Stock,2023-04-25
394,Widget A,FURNITURE,Warehouse 1,Aisle 1,187,31.44,Supplier B,Out Of Stock,2023-04-25
395,Widget B,CLOTHING,Warehouse 3,Aisle 5,0,0,Supplier C,In Stock,2023-04-25
396,Widget C,FURNITURE,Warehouse 3,Aisle 1,200,0,Supplier A,Low Stock,2023-03-05
397,Widget A,FURNITURE,Warehouse 3,Aisle 1,0,49.6,Supplier C,In Stock,2023-04-25
398,Widget B,ELECTRONICS,Warehouse 2,Aisle 2,200,31.9,Supplier B,Out Of Stock,2023-04-25
399,Gadget Z,TOYS,Warehouse 2,Aisle 2,223,0,Supplier B,Low Stock,2023-04-25
400,Widget B,ELECTRONICS,Warehouse 1,Aisle 5,200,0,Supplier C,Out Of Stock,2023-01-15
401,Gadget Y,TOYS,Warehouse 1,Aisle 1,233,0,Supplier C,In Stock,2023-04-25
402,Gadget Z,FURNITURE,Warehouse 3,Aisle 4,200,27.0,Supplier C,Out Of Stock,2023-03-05
403,Widget B,CLOTHING,Warehouse 3,Aisle 3,195,0,Supplier B,Low Stock,2023-01-15
404,Widget A,FURNITURE,Warehouse 3,Aisle 4,177,27.75,Supplier D,Low Stock,2023-01-15
405,Widget A,CLOTHING,Warehouse 1,Aisle 4,200,18.72,Supplier B,In Stock,2022-12-20
406,Widget A,CLOTHING,Warehouse 1,Aisle 5,200,0,Supplier C,Out Of Stock,2022-12-20
407,Gadget X,FURNITURE,Warehouse 3,Aisle 1,130,38.96,Supplier A,Out Of Stock,2023-04-25
408,Gadget Z,ELECTRONICS,Warehouse 1,Aisle 2,200,0,Supplier D,Out Of Stock,2023-04-25
409,Widget C,CLOTHING,Warehouse 3,Aisle 5,129,28.19,Supplier A,Low Stock,2023-04-25
410,Widget C,ELECTRONICS,Warehouse 3,Aisle 1,200,0,Supplier B,Out Of Stock,2022-12-20
411,Gadget Y,CLOTHING,Warehouse 2,Aisle 1,0,14.04,Supplier B,Out Of Stock,2023-04-25
412,Gadget Z,ELECTRONICS,Warehouse 2,Aisle 4,0,0,Supplier A,In Stock,2022-12-20
413,Gadget Y,ELECTRONICS,Warehouse 2,Aisle 1,262,19.63,Supplier B,Out Of Stock,2023-03-05
414,Widget A,FURNITURE,Warehouse 3,Aisle 3,200,0,Supplier B,In Stock,2023-04-25
415,Gadget Y,CLOTHING,Warehouse 1,Aisle 3,0,25.74,Supplier D,Low Stock,2023-03-05
416,Gadget Y,ELECTRONICS,Warehouse 1,Aisle 5,200,47.0,Supplier D,Out Of Stock,2022-12-20
417,Widget B,ELECTRONICS,Warehouse 1,Aisle 3,279,0,Supplier C,In Stock,2023-01-15
418,Widget C,TOYS,Warehouse 2,Aisle 1,52,0,Supplier D,Low Stock,2023-03-05
419,Gadget X,FURNITURE,Warehouse 3,Aisle 3,0,19.91,Supplier C,Low Stock,2022-12-20
420,Widget B,FURNITURE,Warehouse 3,Aisle 2,0,27.39,Supplier B,Low Stock,2023-01-15
421,Widget B,FURNITURE,Warehouse 1,Aisle 3,200,26.79,Supplier B,Low Stock,2023-04-25
422,Widget A,FURNITURE,Warehouse 2,Aisle 4,296,0,Supplier A,Low Stock,2023-04-25
423,Widget C,CLOTHING,Warehouse 2,Aisle 3,211,0,Supplier B,Out Of Stock,2023-01-15
424,Gadget Z,TOYS,Warehouse 1,Aisle 5,295,0,Supplier D,In Stock,2023-01-15
425,Gadget X,CLOTHING,Warehouse 3,Aisle 3,200,0,Supplier B,Low Stock,2023-01-15
426,Widget A,TOYS,Warehouse 3,Aisle 4,180,0,Supplier D,Low Stock,2023-04-25
427,Gadget Z,TOYS,Warehouse 1,Aisle 2,95,0,Supplier B,In Stock,2023-04-25
428,Gadget Z,CLOTHING,Warehouse 1,Aisle 4,200,11.55,Supplier D,In Stock,2023-01-15
429,Gadget X,FURNITURE,Warehouse 1,Aisle 3,0,0,Supplier A,In Stock,2023-01-15
430,Gadget Y,TOYS,Warehouse 2,Aisle 1,0,0,Supplier D,Out Of Stock,2023-01-15
431,Widget A,FURNITURE,Warehouse 2,Aisle 3,0,0,Supplier A,In Stock,2023-04-25
432,Gadget Y,ELECTRONICS,Warehouse 3,Aisle 1,201,28.45,Supplier A,In Stock,2023-04-25
433,Gadget X,ELECTRONICS,Warehouse 2,Aisle 4,200,43.05,Supplier B,Out Of Stock,2022-12-20
434,Gadget X,FURNITURE,Warehouse 1,Aisle 2,0,0,Supplier D,Out Of Stock,2023-04-25
435,Gadget Z,FURNITURE,Warehouse 1,Aisle 1,207,47.48,Supplier A,Out Of Stock,2022-12-20
436,Gadget X,TOYS,Warehouse 1,Aisle 4,0,15.34,Supplier D,Low Stock,2023-04-25
437,Gadget Z,CLOTHING,Warehouse 3,Aisle 2,0,0,Supplier A,Low Stock,2023-03-05
438,Widget B,TOYS,Warehouse 3,Aisle 5,270,0,Supplier A,In Stock,2022-12-20
439,Gadget Z,TOYS,Warehouse 1,Aisle 4,200,0,Supplier C,Low Stock,2022-12-20
440,Gadget Z,CLOTHING,Warehouse 3,Aisle 4,200,0,Supplier C,Low Stock,2022-12-20
441,Gadget X,CLOTHING,Warehouse 3,Aisle 2,200,0,Supplier B,In Stock,2023-03-05
442,Gadget Z,CLOTHING,Warehouse 3,Aisle 3,108,0,Supplier C,In Stock,2022-12-20
443,Widget C,FURNITURE,Warehouse 1,Aisle 1,200,43.65,Supplier B,Out Of Stock,2023-03-05
444,Gadget Y,ELECTRONICS,Warehouse 2,Aisle 2,194,0,Supplier D,In Stock,2022-12-20
445,Gadget X,ELECTRONICS,Warehouse 2,Aisle 2,300,20.39,Supplier D,In Stock,2023-04-25
446,Widget B,TOYS,Warehouse 2,Aisle 2,0,0,Supplier A,Out Of Stock,2023-01-15
447,Widget A,ELECTRONICS,Warehouse 3,Aisle 3,200,12.17,Supplier A,Out Of Stock,2023-01-15
448,Widget B,ELECTRONICS,Warehouse 2,Aisle 3,0,42.93,Supplier B,Low Stock,2022-12-20
449,Gadget X,FURNITURE,Warehouse 2,Aisle 5,0,0,Supplier C,Low Stock,2023-03-05
450,Gadget Z,TOYS,Warehouse 2,Aisle 5,0,48.14,Supplier B,Out Of Stock,2023-04-25
451,Widget A,CLOTHING,Warehouse 3,Aisle 1,200,0,Supplier C,Low Stock,2023-03-05
452,Widget C,ELECTRONICS,Warehouse 2,Aisle 2,286,0,Supplier C,Low Stock,2022-12-20
453,Widget B,FURNITURE,Warehouse 2,Aisle 3,200,0,Supplier A,Low Stock,2023-04-25
454,Gadget X,TOYS,Warehouse 1,Aisle 5,191,28.27,Supplier D,Low Stock,2022-12-20
455,Gadget Z,TOYS,Warehouse 1,Aisle 2,0,0,Supplier B,In Stock,2023-04-25
456,Gadget X,ELECTRONICS,Warehouse 2,Aisle 5,137,0,Supplier A,Low Stock,2023-04-25
457,Widget A,TOYS,Warehouse 1,Aisle 2,190,12.61,Supplier A,Low Stock,2023-04-25
458,Gadget Y,FURNITURE,Warehouse 3,Aisle 4,208,0,Supplier C,Low Stock,2023-01-15
459,Gadget X,CLOTHING,Warehouse 1,Aisle 2,248,0,Supplier D,Low Stock,2022-12-20
460,Gadget Y,ELECTRONICS,Warehouse 1,Aisle 5,0,17.57,Supplier B,Low Stock,2023-03-05
461,Widget A,TOYS,Warehouse 2,Aisle 3,143,43.66,Supplier C,Out Of Stock,2023-04-25
462,Gadget Y,ELECTRONICS,Warehouse 1,Aisle 5,0,0,Supplier D,Low Stock,2023-03-05
463,Gadget Z,CLOTHING,Warehouse 2,Aisle 4,153,0,Supplier A,In Stock,2023-03-05
464,Widget C,FURNITURE,Warehouse 1,Aisle 4,276,43.07,Supplier D,Low Stock,2023-03-05
465,Gadget Z,FURNITURE,Warehouse 3,Aisle 5,238,0,Supplier B,In Stock,2023-01-15
466,Widget B,CLOTHING,Warehouse 2,Aisle 3,53,0,Supplier C,In Stock,2023-03-05
467,Gadget Z,CLOTHING,Warehouse 2,Aisle 4,139,0,Supplier C,Low Stock,2023-01-15
468,Gadget Z,ELECTRONICS,Warehouse 3,Aisle 1,200,0,Supplier B,In Stock,2023-04-25
469,Gadget X,FURNITURE,Warehouse 2,Aisle 3,153,36.83,Supplier C,In Stock,2023-01-15
470,Widget A,ELECTRONICS,Warehouse 1,Aisle 5,55,0,Supplier A,Low Stock,2023-01-15
471,Widget A,TOYS,Warehouse 3,Aisle 3,222,0,Supplier B,Out Of Stock,2023-04-25
472,Widget B,FURNITURE,Warehouse 1,Aisle 2,83,0,Supplier D,Low Stock,2023-04-25
473,Gadget Z,ELECTRONICS,Warehouse 3,Aisle 3,0,0,Supplier D,In Stock,2022-12-20
474,Gadget X,ELECTRONICS,Warehouse 1,Aisle 4,0,20.81,Supplier D,Low Stock,2023-01-15
475,Widget B,CLOTHING,Warehouse 3,Aisle 4,0,0,Supplier B,Out Of Stock,2023-04-25
476,Gadget Z,TOYS,Warehouse 2,Aisle 1,200,29.12,Supplier A,Low Stock,2023-04-25
477,Gadget Y,TOYS,Warehouse 2,Aisle 4,200,42.89,Supplier C,Out Of Stock,2023-04-25
478,Widget B,CLOTHING,Warehouse 3,Aisle 2,210,20.75,Supplier B,In Stock,2023-03-05
479,Gadget Z,CLOTHING,Warehouse 2,Aisle 2,200,0,Supplier D,Out Of Stock,2023-04-25
480,Gadget Y,FURNITURE,Warehouse 1,Aisle 5,200,16.97,Supplier D,In Stock,2022-12-20
481,Gadget Z,ELECTRONICS,Warehouse 2,Aisle 1,141,0,Supplier C,In Stock,2022-12-20
482,Widget C,CLOTHING,Warehouse 2,Aisle 3,264,36.62,Supplier D,In Stock,2022-12-20
483,Widget C,TOYS,Warehouse 1,Aisle 5,145,0,Supplier A,In Stock,2023-04-25
484,Widget A,TOYS,Warehouse 3,Aisle 2,200,12.17,Supplier D,In Stock,2023-03-05
485,Widget B,TOYS,Warehouse 2,Aisle 2,127,22.83,Supplier A,Out Of Stock,2023-01-15
486,Gadget Y,FURNITURE,Warehouse 1,Aisle 3,200,33.23,Supplier B,Out Of Stock,2023-01-15
487,Widget B,CLOTHING,Warehouse 3,Aisle 2,0,0,Supplier B,Low Stock,2023-01-15
488,Widget A,FURNITURE,Warehouse 3,Aisle 4,63,0,Supplier B,Out Of Stock,2023-04-25
489,Gadget Y,TOYS,Warehouse 2,Aisle 4,0,16.4,Supplier D,Low Stock,2023-04-25
490,Gadget Z,TOYS,Warehouse 3,Aisle 3,72,26.41,Supplier C,Out Of Stock,2023-01-15
491,Widget C,CLOTHING,Warehouse 2,Aisle 3,200,18.78,Supplier D,Out Of Stock,2022-12-20
492,Gadget Z,CLOTHING,Warehouse 1,Aisle 2,161,28.95,Supplier C,Out Of Stock,2023-01-15
493,Widget A,TOYS,Warehouse 1,Aisle 2,93,25.41,Supplier A,Low Stock,2023-03-05
494,Widget C,TOYS,Warehouse 2,Aisle 1,200,15.41,Supplier C,Low Stock,2022-12-20
495,Widget C,ELECTRONICS,Warehouse 2,Aisle 4,264,0,Supplier A,In Stock,2023-04-25
496,Gadget X,FURNITURE,Warehouse 2,Aisle 2,200,0,Supplier C,Out Of Stock,2023-04-25
497,Widget A,FURNITURE,Warehouse 2,Aisle 1,87,16.03,Supplier C,In Stock,2023-04-25
498,Widget B,ELECTRONICS,Warehouse 3,Aisle 4,200,0,Supplier A,Low Stock,2023-03-05
499,Widget A,TOYS,Warehouse 3,Aisle 1,200,32.39,Supplier A,In Stock,2023-04-25
500,Widget B,CLOTHING,Warehouse 2,Aisle 5,200,0,Supplier C,Out Of Stock,2022-12-20
501,Widget C,ELECTRONICS,Warehouse 1,Aisle 2,200,31.93,Supplier D,Low Stock,2023-01-15
502,Widget A,TOYS,Warehouse 2,Aisle 5,0,32.27,Supplier B,Out Of Stock,2022-12-20
503,Widget C,CLOTHING,Warehouse 1,Aisle 3,0,47.76,Supplier D,In Stock,2023-04-25
504,Widget C,ELECTRONICS,Warehouse 3,Aisle 3,97,14.86,Supplier C,Out Of Stock,2023-04-25
505,Widget B,ELECTRONICS,Warehouse 3,Aisle 1,0,0,Supplier B,Out Of Stock,2022-12-20
506,Widget A,FURNITURE,Warehouse 1,Aisle 1,0,0,Supplier D,Out Of Stock,2023-04-25
507,Widget A,CLOTHING,Warehouse 2,Aisle 1,260,0,Supplier D,Low Stock,2023-04-25
508,Widget C,CLOTHING,Warehouse 1,Aisle 3,0,0,Supplier B,In Stock,2023-03-05
509,Widget A,TOYS,Warehouse 3,Aisle 4,223,18.52,Supplier A,In Stock,2022-12-20
510,Gadget X,TOYS,Warehouse 1,Aisle 1,200,16.95,Supplier D,Low Stock,2023-04-25
511,Widget C,CLOTHING,Warehouse 1,Aisle 2,200,0,Supplier C,Out Of Stock,2022-12-20
512,Widget B,FURNITURE,Warehouse 3,Aisle 4,0,0,Supplier A,Low Stock,2022-12-20
513,Gadget X,CLOTHING,Warehouse 2,Aisle 5,294,0,Supplier C,Out Of Stock,2023-01-15
